query-id	corpus-id	score
PLAIN-525	MED-4646	1
PLAIN-525	MED-2152	1
PLAIN-525	MED-2153	1
PLAIN-525	MED-2592	1
PLAIN-525	MED-2594	1
PLAIN-525	MED-2595	1
PLAIN-525	MED-2596	1
PLAIN-525	MED-2597	1
PLAIN-525	MED-3520	1
PLAIN-525	MED-3521	1
PLAIN-525	MED-3522	1
PLAIN-525	MED-3523	1
PLAIN-525	MED-3525	1
PLAIN-525	MED-3526	1
PLAIN-525	MED-3528	1
PLAIN-525	MED-3530	1
PLAIN-525	MED-3531	1
PLAIN-525	MED-3534	1
PLAIN-525	MED-3535	1
PLAIN-525	MED-4094	1
PLAIN-525	MED-4249	1
PLAIN-525	MED-4281	1
PLAIN-525	MED-4292	1
PLAIN-525	MED-4286	1
PLAIN-525	MED-4300	1
PLAIN-525	MED-4301	1
PLAIN-525	MED-4349	1
PLAIN-525	MED-4345	1
PLAIN-525	MED-4346	1
PLAIN-525	MED-4705	1
PLAIN-525	MED-4706	1
PLAIN-525	MED-4707	1
PLAIN-525	MED-4708	1
PLAIN-525	MED-4709	1
PLAIN-525	MED-4832	1
PLAIN-525	MED-4833	1
PLAIN-525	MED-4834	1
PLAIN-525	MED-4835	1
PLAIN-525	MED-5064	1
PLAIN-525	MED-5065	1
PLAIN-525	MED-5072	1
PLAIN-525	MED-5073	1
PLAIN-525	MED-5155	1
PLAIN-526	MED-3492	1
PLAIN-526	MED-3487	1
PLAIN-526	MED-3493	1
PLAIN-526	MED-3488	1
PLAIN-526	MED-3489	1
PLAIN-526	MED-3490	1
PLAIN-526	MED-3491	1
PLAIN-527	MED-5047	1
PLAIN-527	MED-5048	1
PLAIN-527	MED-5049	1
PLAIN-527	MED-5050	1
PLAIN-528	MED-2455	1
PLAIN-529	MED-2337	1
PLAIN-529	MED-2338	1
PLAIN-529	MED-2339	1
PLAIN-529	MED-2340	1
PLAIN-529	MED-2341	1
PLAIN-529	MED-2355	1
PLAIN-529	MED-2344	1
PLAIN-529	MED-2345	1
PLAIN-529	MED-2346	1
PLAIN-529	MED-2347	1
PLAIN-529	MED-2348	1
PLAIN-529	MED-2349	1
PLAIN-529	MED-2350	1
PLAIN-529	MED-2362	1
PLAIN-529	MED-2363	1
PLAIN-529	MED-2364	1
PLAIN-529	MED-2365	1
PLAIN-529	MED-2369	1
PLAIN-532	MED-3087	1
PLAIN-532	MED-3088	1
PLAIN-532	MED-3089	1
PLAIN-532	MED-3093	1
PLAIN-532	MED-754	1
PLAIN-532	MED-1836	1
PLAIN-532	MED-1837	1
PLAIN-532	MED-1838	1
PLAIN-532	MED-1839	1
PLAIN-532	MED-1840	1
PLAIN-532	MED-1841	1
PLAIN-532	MED-1842	1
PLAIN-532	MED-1843	1
PLAIN-532	MED-1844	1
PLAIN-532	MED-1845	1
PLAIN-532	MED-1846	1
PLAIN-532	MED-1847	1
PLAIN-532	MED-1848	1
PLAIN-532	MED-1849	1
PLAIN-532	MED-1850	1
PLAIN-532	MED-1851	1
PLAIN-532	MED-1852	1
PLAIN-532	MED-3085	1
PLAIN-532	MED-3086	1
PLAIN-532	MED-3090	1
PLAIN-532	MED-3091	1
PLAIN-532	MED-3092	1
PLAIN-532	MED-3094	1
PLAIN-532	MED-3095	1
PLAIN-532	MED-3096	1
PLAIN-532	MED-4908	1
PLAIN-532	MED-4909	1
PLAIN-533	MED-3314	1
PLAIN-533	MED-3306	1
PLAIN-533	MED-3307	1
PLAIN-533	MED-3316	1
PLAIN-533	MED-3311	1
PLAIN-533	MED-3292	1
PLAIN-533	MED-3317	1
PLAIN-533	MED-3294	1
PLAIN-533	MED-3320	1
PLAIN-533	MED-3295	1
PLAIN-533	MED-3321	1
PLAIN-533	MED-1166	1
PLAIN-533	MED-1167	1
PLAIN-533	MED-1178	1
PLAIN-533	MED-1169	1
PLAIN-533	MED-1170	1
PLAIN-533	MED-1171	1
PLAIN-533	MED-1172	1
PLAIN-533	MED-1173	1
PLAIN-533	MED-1174	1
PLAIN-533	MED-1175	1
PLAIN-533	MED-1176	1
PLAIN-533	MED-1177	1
PLAIN-533	MED-1265	1
PLAIN-533	MED-1266	1
PLAIN-533	MED-1267	1
PLAIN-533	MED-1268	1
PLAIN-533	MED-1278	1
PLAIN-533	MED-1282	1
PLAIN-533	MED-1271	1
PLAIN-533	MED-1272	1
PLAIN-533	MED-1273	1
PLAIN-533	MED-1274	1
PLAIN-533	MED-1287	1
PLAIN-533	MED-1276	1
PLAIN-533	MED-1277	1
PLAIN-533	MED-1279	1
PLAIN-533	MED-1280	1
PLAIN-533	MED-1281	1
PLAIN-533	MED-1283	1
PLAIN-533	MED-1284	1
PLAIN-533	MED-1285	1
PLAIN-533	MED-4876	1
PLAIN-533	MED-1288	1
PLAIN-533	MED-1289	1
PLAIN-533	MED-1290	1
PLAIN-533	MED-1431	1
PLAIN-533	MED-1432	1
PLAIN-533	MED-1433	1
PLAIN-533	MED-1434	1
PLAIN-533	MED-1435	1
PLAIN-533	MED-1436	1
PLAIN-533	MED-1437	1
PLAIN-533	MED-1438	1
PLAIN-533	MED-1439	1
PLAIN-533	MED-1440	1
PLAIN-533	MED-1496	1
PLAIN-533	MED-1497	1
PLAIN-533	MED-1498	1
PLAIN-533	MED-1499	1
PLAIN-533	MED-1500	1
PLAIN-533	MED-1501	1
PLAIN-533	MED-1502	1
PLAIN-533	MED-1503	1
PLAIN-533	MED-1504	1
PLAIN-533	MED-1505	1
PLAIN-533	MED-1506	1
PLAIN-533	MED-1703	1
PLAIN-533	MED-1699	1
PLAIN-533	MED-1700	1
PLAIN-533	MED-1701	1
PLAIN-533	MED-1702	1
PLAIN-533	MED-1704	1
PLAIN-533	MED-1705	1
PLAIN-533	MED-1847	1
PLAIN-533	MED-1848	1
PLAIN-533	MED-1849	1
PLAIN-533	MED-1850	1
PLAIN-533	MED-1851	1
PLAIN-533	MED-1852	1
PLAIN-533	MED-1880	1
PLAIN-533	MED-1881	1
PLAIN-533	MED-1937	1
PLAIN-533	MED-2783	1
PLAIN-533	MED-1939	1
PLAIN-533	MED-2786	1
PLAIN-533	MED-1941	1
PLAIN-533	MED-1942	1
PLAIN-533	MED-1944	1
PLAIN-533	MED-2217	1
PLAIN-533	MED-2794	1
PLAIN-533	MED-1947	1
PLAIN-533	MED-1948	1
PLAIN-533	MED-2114	1
PLAIN-533	MED-2115	1
PLAIN-533	MED-2116	1
PLAIN-533	MED-2117	1
PLAIN-533	MED-4896	1
PLAIN-533	MED-3436	1
PLAIN-533	MED-2120	1
PLAIN-533	MED-2121	1
PLAIN-533	MED-2122	1
PLAIN-533	MED-2123	1
PLAIN-533	MED-2124	1
PLAIN-533	MED-2136	1
PLAIN-533	MED-2126	1
PLAIN-533	MED-2211	1
PLAIN-533	MED-2212	1
PLAIN-533	MED-2213	1
PLAIN-533	MED-2214	1
PLAIN-533	MED-2215	1
PLAIN-533	MED-2216	1
PLAIN-533	MED-2218	1
PLAIN-533	MED-3305	1
PLAIN-533	MED-3308	1
PLAIN-533	MED-3288	1
PLAIN-533	MED-3310	1
PLAIN-533	MED-3312	1
PLAIN-533	MED-3313	1
PLAIN-533	MED-3315	1
PLAIN-533	MED-4433	1
PLAIN-533	MED-3318	1
PLAIN-533	MED-3302	1
PLAIN-533	MED-4000	1
PLAIN-533	MED-4002	1
PLAIN-533	MED-5016	1
PLAIN-533	MED-4005	1
PLAIN-533	MED-4007	1
PLAIN-533	MED-4001	1
PLAIN-533	MED-4004	1
PLAIN-533	MED-4006	1
PLAIN-533	MED-4316	1
PLAIN-533	MED-4317	1
PLAIN-533	MED-4318	1
PLAIN-533	MED-4347	1
PLAIN-533	MED-4627	1
PLAIN-533	MED-4349	1
PLAIN-533	MED-4350	1
PLAIN-533	MED-4590	1
PLAIN-533	MED-4580	1
PLAIN-533	MED-4581	1
PLAIN-533	MED-4582	1
PLAIN-533	MED-4583	1
PLAIN-533	MED-4585	1
PLAIN-533	MED-4587	1
PLAIN-533	MED-4588	1
PLAIN-533	MED-4589	1
PLAIN-533	MED-4591	1
PLAIN-533	MED-4669	1
PLAIN-533	MED-4671	1
PLAIN-533	MED-4697	1
PLAIN-533	MED-4698	1
PLAIN-533	MED-4699	1
PLAIN-533	MED-4700	1
PLAIN-533	MED-4790	1
PLAIN-533	MED-4789	1
PLAIN-533	MED-4897	1
PLAIN-533	MED-4898	1
PLAIN-533	MED-4899	1
PLAIN-533	MED-4908	1
PLAIN-533	MED-4909	1
PLAIN-533	MED-4926	1
PLAIN-533	MED-5128	1
PLAIN-533	MED-5129	1
PLAIN-533	MED-5130	1
PLAIN-533	MED-5131	1
PLAIN-533	MED-5132	1
PLAIN-533	MED-5133	1
PLAIN-533	MED-5134	1
PLAIN-533	MED-5135	1
PLAIN-533	MED-5172	1
PLAIN-533	MED-5173	1
PLAIN-533	MED-5322	1
PLAIN-533	MED-5323	1
PLAIN-533	MED-5324	1
PLAIN-533	MED-5325	1
PLAIN-533	MED-5326	1
PLAIN-533	MED-5327	1
PLAIN-533	MED-5328	1
PLAIN-533	MED-5329	1
PLAIN-533	MED-5330	1
PLAIN-533	MED-5331	1
PLAIN-533	MED-5332	1
PLAIN-533	MED-5333	1
PLAIN-533	MED-5334	1
PLAIN-533	MED-5335	1
PLAIN-533	MED-5363	1
PLAIN-533	MED-5337	1
PLAIN-533	MED-5338	1
PLAIN-533	MED-5339	1
PLAIN-533	MED-5340	1
PLAIN-533	MED-5341	1
PLAIN-533	MED-5342	1
PLAIN-534	MED-2527	1
PLAIN-534	MED-1568	1
PLAIN-534	MED-1569	1
PLAIN-534	MED-1570	1
PLAIN-534	MED-1571	1
PLAIN-534	MED-1572	1
PLAIN-534	MED-1573	1
PLAIN-534	MED-2524	1
PLAIN-534	MED-2525	1
PLAIN-534	MED-2526	1
PLAIN-534	MED-2528	1
PLAIN-534	MED-2529	1
PLAIN-534	MED-2530	1
PLAIN-534	MED-4366	1
PLAIN-534	MED-4991	1
PLAIN-534	MED-4992	1
PLAIN-535	MED-4946	1
PLAIN-536	MED-4149	1
PLAIN-536	MED-5154	1
PLAIN-537	MED-3315	1
PLAIN-537	MED-3305	1
PLAIN-537	MED-3308	1
PLAIN-537	MED-3310	1
PLAIN-537	MED-3312	1
PLAIN-537	MED-3318	1
PLAIN-537	MED-3313	1
PLAIN-537	MED-1998	1
PLAIN-537	MED-1985	1
PLAIN-537	MED-1986	1
PLAIN-537	MED-1987	1
PLAIN-537	MED-1988	1
PLAIN-537	MED-1999	1
PLAIN-537	MED-1990	1
PLAIN-537	MED-1991	1
PLAIN-537	MED-1992	1
PLAIN-537	MED-1993	1
PLAIN-537	MED-1994	1
PLAIN-537	MED-2221	1
PLAIN-537	MED-1996	1
PLAIN-537	MED-1997	1
PLAIN-537	MED-2219	1
PLAIN-537	MED-2220	1
PLAIN-537	MED-3306	1
PLAIN-537	MED-3307	1
PLAIN-537	MED-3309	1
PLAIN-537	MED-3311	1
PLAIN-537	MED-3314	1
PLAIN-537	MED-3316	1
PLAIN-537	MED-3317	1
PLAIN-537	MED-3319	1
PLAIN-537	MED-3320	1
PLAIN-537	MED-3321	1
PLAIN-537	MED-4501	1
PLAIN-537	MED-4502	1
PLAIN-537	MED-5018	1
PLAIN-538	MED-4156	1
PLAIN-539	MED-1557	1
PLAIN-539	MED-1558	1
PLAIN-542	MED-1716	1
PLAIN-542	MED-1236	1
PLAIN-542	MED-1237	1
PLAIN-542	MED-1238	1
PLAIN-542	MED-1474	1
PLAIN-542	MED-1992	1
PLAIN-542	MED-1876	1
PLAIN-542	MED-1998	1
PLAIN-542	MED-1878	1
PLAIN-542	MED-1879	1
PLAIN-542	MED-2140	1
PLAIN-542	MED-2141	1
PLAIN-542	MED-4319	1
PLAIN-542	MED-2143	1
PLAIN-542	MED-2144	1
PLAIN-542	MED-2145	1
PLAIN-542	MED-2146	1
PLAIN-542	MED-4984	1
PLAIN-542	MED-4985	1
PLAIN-542	MED-4988	1
PLAIN-542	MED-4987	1
PLAIN-542	MED-4990	1
PLAIN-543	MED-2219	1
PLAIN-543	MED-2220	1
PLAIN-543	MED-2221	1
PLAIN-544	MED-3781	1
PLAIN-544	MED-3789	1
PLAIN-544	MED-3790	1
PLAIN-544	MED-3782	1
PLAIN-544	MED-3780	1
PLAIN-544	MED-3784	1
PLAIN-544	MED-4324	1
PLAIN-544	MED-1882	1
PLAIN-544	MED-2884	1
PLAIN-544	MED-1884	1
PLAIN-544	MED-1885	1
PLAIN-544	MED-1886	1
PLAIN-544	MED-1887	1
PLAIN-544	MED-1888	1
PLAIN-544	MED-1889	1
PLAIN-544	MED-1890	1
PLAIN-544	MED-1966	1
PLAIN-544	MED-2967	1
PLAIN-544	MED-1968	1
PLAIN-544	MED-2219	1
PLAIN-544	MED-2220	1
PLAIN-544	MED-2221	1
PLAIN-544	MED-2370	1
PLAIN-544	MED-2371	1
PLAIN-544	MED-2372	1
PLAIN-544	MED-2488	1
PLAIN-544	MED-2489	1
PLAIN-544	MED-3787	1
PLAIN-544	MED-3785	1
PLAIN-544	MED-3786	1
PLAIN-544	MED-3193	1
PLAIN-544	MED-3783	1
PLAIN-544	MED-3788	1
PLAIN-545	MED-2750	1
PLAIN-545	MED-2751	1
PLAIN-545	MED-2752	1
PLAIN-545	MED-2754	1
PLAIN-545	MED-2755	1
PLAIN-545	MED-4390	1
PLAIN-545	MED-1208	1
PLAIN-545	MED-1209	1
PLAIN-545	MED-1210	1
PLAIN-545	MED-1211	1
PLAIN-545	MED-1212	1
PLAIN-545	MED-1213	1
PLAIN-545	MED-5303	1
PLAIN-545	MED-1399	1
PLAIN-545	MED-1393	1
PLAIN-545	MED-1394	1
PLAIN-545	MED-1395	1
PLAIN-545	MED-1489	1
PLAIN-545	MED-1397	1
PLAIN-545	MED-1398	1
PLAIN-545	MED-1400	1
PLAIN-545	MED-1542	1
PLAIN-545	MED-1543	1
PLAIN-545	MED-1544	1
PLAIN-545	MED-1545	1
PLAIN-545	MED-1546	1
PLAIN-545	MED-2527	1
PLAIN-545	MED-1548	1
PLAIN-545	MED-1549	1
PLAIN-545	MED-1680	1
PLAIN-545	MED-1557	1
PLAIN-545	MED-1558	1
PLAIN-545	MED-1706	1
PLAIN-545	MED-1707	1
PLAIN-545	MED-1708	1
PLAIN-545	MED-1709	1
PLAIN-545	MED-1710	1
PLAIN-545	MED-2374	1
PLAIN-545	MED-4324	1
PLAIN-545	MED-2753	1
PLAIN-545	MED-2756	1
PLAIN-545	MED-4151	1
PLAIN-545	MED-4152	1
PLAIN-545	MED-4153	1
PLAIN-545	MED-4846	1
PLAIN-545	MED-4295	1
PLAIN-545	MED-4506	1
PLAIN-545	MED-4496	1
PLAIN-545	MED-4603	1
PLAIN-545	MED-5038	1
PLAIN-545	MED-5039	1
PLAIN-545	MED-5040	1
PLAIN-546	MED-1559	1
PLAIN-546	MED-1560	1
PLAIN-546	MED-3557	1
PLAIN-546	MED-3242	1
PLAIN-546	MED-1563	1
PLAIN-546	MED-1564	1
PLAIN-546	MED-1565	1
PLAIN-546	MED-3699	1
PLAIN-546	MED-1567	1
PLAIN-547	MED-2672	1
PLAIN-547	MED-2673	1
PLAIN-547	MED-729	1
PLAIN-547	MED-730	1
PLAIN-547	MED-731	1
PLAIN-547	MED-732	1
PLAIN-547	MED-2671	1
PLAIN-548	MED-4132	1
PLAIN-548	MED-3880	1
PLAIN-548	MED-3882	1
PLAIN-548	MED-4136	1
PLAIN-548	MED-3884	1
PLAIN-548	MED-3885	1
PLAIN-548	MED-3886	1
PLAIN-548	MED-3887	1
PLAIN-548	MED-3888	1
PLAIN-548	MED-3889	1
PLAIN-548	MED-3890	1
PLAIN-548	MED-3891	1
PLAIN-548	MED-3892	1
PLAIN-549	MED-3707	1
PLAIN-549	MED-4544	1
PLAIN-549	MED-2089	1
PLAIN-549	MED-2090	1
PLAIN-549	MED-2091	1
PLAIN-549	MED-2092	1
PLAIN-549	MED-2093	1
PLAIN-549	MED-2094	1
PLAIN-549	MED-2095	1
PLAIN-549	MED-2096	1
PLAIN-549	MED-2097	1
PLAIN-549	MED-3702	1
PLAIN-549	MED-3703	1
PLAIN-549	MED-3704	1
PLAIN-549	MED-3705	1
PLAIN-549	MED-3706	1
PLAIN-549	MED-3708	1
PLAIN-549	MED-3709	1
PLAIN-549	MED-3710	1
PLAIN-549	MED-3711	1
PLAIN-549	MED-3712	1
PLAIN-549	MED-3713	1
PLAIN-549	MED-4525	1
PLAIN-549	MED-4526	1
PLAIN-549	MED-4527	1
PLAIN-549	MED-4533	1
PLAIN-549	MED-4529	1
PLAIN-549	MED-4535	1
PLAIN-549	MED-4532	1
PLAIN-549	MED-4534	1
PLAIN-549	MED-4536	1
PLAIN-549	MED-4543	1
PLAIN-549	MED-4538	1
PLAIN-549	MED-4689	1
PLAIN-552	MED-3383	1
PLAIN-552	MED-3384	1
PLAIN-552	MED-3545	1
PLAIN-552	MED-3173	1
PLAIN-552	MED-3541	1
PLAIN-552	MED-3546	1
PLAIN-552	MED-3542	1
PLAIN-552	MED-3543	1
PLAIN-552	MED-3547	1
PLAIN-552	MED-3540	1
PLAIN-552	MED-3544	1
PLAIN-552	MED-3806	1
PLAIN-552	MED-3807	1
PLAIN-552	MED-3808	1
PLAIN-552	MED-3809	1
PLAIN-552	MED-3810	1
PLAIN-553	MED-2763	1
PLAIN-553	MED-2973	1
PLAIN-553	MED-5124	1
PLAIN-553	MED-2975	1
PLAIN-553	MED-2977	1
PLAIN-553	MED-2978	1
PLAIN-553	MED-1998	1
PLAIN-553	MED-1985	1
PLAIN-553	MED-1986	1
PLAIN-553	MED-1987	1
PLAIN-553	MED-1988	1
PLAIN-553	MED-1999	1
PLAIN-553	MED-1990	1
PLAIN-553	MED-1991	1
PLAIN-553	MED-1992	1
PLAIN-553	MED-1993	1
PLAIN-553	MED-1994	1
PLAIN-553	MED-2221	1
PLAIN-553	MED-1996	1
PLAIN-553	MED-1997	1
PLAIN-553	MED-2000	1
PLAIN-553	MED-2001	1
PLAIN-553	MED-2002	1
PLAIN-553	MED-2003	1
PLAIN-553	MED-2004	1
PLAIN-553	MED-2005	1
PLAIN-553	MED-2006	1
PLAIN-553	MED-2007	1
PLAIN-553	MED-2976	1
PLAIN-553	MED-4984	1
PLAIN-553	MED-4388	1
PLAIN-553	MED-4389	1
PLAIN-553	MED-4962	1
PLAIN-553	MED-4963	1
PLAIN-553	MED-4964	1
PLAIN-553	MED-4969	1
PLAIN-553	MED-4966	1
PLAIN-553	MED-4967	1
PLAIN-553	MED-4968	1
PLAIN-553	MED-4990	1
PLAIN-554	MED-2140	1
PLAIN-554	MED-2141	1
PLAIN-554	MED-4319	1
PLAIN-554	MED-2143	1
PLAIN-554	MED-2144	1
PLAIN-554	MED-2145	1
PLAIN-554	MED-2146	1
PLAIN-555	MED-2053	1
PLAIN-555	MED-2054	1
PLAIN-555	MED-2055	1
PLAIN-555	MED-2056	1
PLAIN-555	MED-2057	1
PLAIN-555	MED-2058	1
PLAIN-555	MED-2059	1
PLAIN-555	MED-2060	1
PLAIN-555	MED-2061	1
PLAIN-555	MED-2062	1
PLAIN-555	MED-2063	1
PLAIN-555	MED-4638	1
PLAIN-555	MED-4639	1
PLAIN-555	MED-4640	1
PLAIN-555	MED-4641	1
PLAIN-555	MED-5177	1
PLAIN-555	MED-5175	1
PLAIN-556	MED-2053	1
PLAIN-556	MED-2054	1
PLAIN-556	MED-2055	1
PLAIN-556	MED-2056	1
PLAIN-556	MED-2057	1
PLAIN-556	MED-2058	1
PLAIN-556	MED-2059	1
PLAIN-556	MED-2060	1
PLAIN-556	MED-2061	1
PLAIN-556	MED-2062	1
PLAIN-556	MED-2063	1
PLAIN-556	MED-4638	1
PLAIN-556	MED-4639	1
PLAIN-556	MED-4640	1
PLAIN-556	MED-4641	1
PLAIN-556	MED-5177	1
PLAIN-556	MED-5175	1
PLAIN-557	MED-1381	1
PLAIN-557	MED-2593	1
PLAIN-557	MED-1383	1
PLAIN-557	MED-1393	1
PLAIN-557	MED-4710	1
PLAIN-557	MED-1386	1
PLAIN-557	MED-1387	1
PLAIN-557	MED-1388	1
PLAIN-557	MED-1389	1
PLAIN-557	MED-1390	1
PLAIN-557	MED-1394	1
PLAIN-557	MED-1401	1
PLAIN-557	MED-1402	1
PLAIN-557	MED-1366	1
PLAIN-557	MED-1403	1
PLAIN-557	MED-1404	1
PLAIN-557	MED-1405	1
PLAIN-557	MED-1406	1
PLAIN-557	MED-1407	1
PLAIN-557	MED-1408	1
PLAIN-557	MED-1409	1
PLAIN-557	MED-1410	1
PLAIN-557	MED-1411	1
PLAIN-558	MED-2644	1
PLAIN-558	MED-2646	1
PLAIN-558	MED-2651	1
PLAIN-558	MED-118	1
PLAIN-558	MED-2652	1
PLAIN-558	MED-2653	1
PLAIN-558	MED-2655	1
PLAIN-558	MED-2659	1
PLAIN-558	MED-2661	1
PLAIN-558	MED-2662	1
PLAIN-558	MED-1831	1
PLAIN-558	MED-1832	1
PLAIN-558	MED-1833	1
PLAIN-558	MED-1834	1
PLAIN-558	MED-5092	1
PLAIN-558	MED-2337	1
PLAIN-558	MED-2338	1
PLAIN-558	MED-2339	1
PLAIN-558	MED-2340	1
PLAIN-558	MED-2341	1
PLAIN-558	MED-2355	1
PLAIN-558	MED-2356	1
PLAIN-558	MED-2344	1
PLAIN-558	MED-2345	1
PLAIN-558	MED-2346	1
PLAIN-558	MED-2347	1
PLAIN-558	MED-2348	1
PLAIN-558	MED-2349	1
PLAIN-558	MED-2350	1
PLAIN-558	MED-4551	1
PLAIN-558	MED-2643	1
PLAIN-558	MED-2645	1
PLAIN-558	MED-2647	1
PLAIN-558	MED-2648	1
PLAIN-558	MED-2627	1
PLAIN-558	MED-2649	1
PLAIN-558	MED-2650	1
PLAIN-558	MED-2654	1
PLAIN-558	MED-2656	1
PLAIN-558	MED-2657	1
PLAIN-558	MED-2658	1
PLAIN-558	MED-2660	1
PLAIN-558	MED-4380	1
PLAIN-558	MED-4381	1
PLAIN-559	MED-2938	1
PLAIN-559	MED-2945	1
PLAIN-559	MED-2939	1
PLAIN-559	MED-2946	1
PLAIN-559	MED-2942	1
PLAIN-559	MED-2033	1
PLAIN-559	MED-2013	1
PLAIN-559	MED-2014	1
PLAIN-559	MED-2027	1
PLAIN-559	MED-2016	1
PLAIN-559	MED-2037	1
PLAIN-559	MED-2940	1
PLAIN-559	MED-2941	1
PLAIN-559	MED-2943	1
PLAIN-559	MED-2947	1
PLAIN-559	MED-4316	1
PLAIN-559	MED-4317	1
PLAIN-559	MED-4318	1
PLAIN-559	MED-4543	1
PLAIN-559	MED-4544	1
PLAIN-559	MED-4553	1
PLAIN-559	MED-4554	1
PLAIN-559	MED-4772	1
PLAIN-559	MED-4773	1
PLAIN-559	MED-4926	1
PLAIN-562	MED-3136	1
PLAIN-562	MED-3123	1
PLAIN-562	MED-3138	1
PLAIN-562	MED-3143	1
PLAIN-562	MED-3137	1
PLAIN-562	MED-3132	1
PLAIN-562	MED-3141	1
PLAIN-563	MED-3436	1
PLAIN-563	MED-3437	1
PLAIN-563	MED-3425	1
PLAIN-563	MED-3427	1
PLAIN-563	MED-3438	1
PLAIN-563	MED-3428	1
PLAIN-563	MED-3439	1
PLAIN-563	MED-3431	1
PLAIN-563	MED-3422	1
PLAIN-563	MED-3423	1
PLAIN-563	MED-3424	1
PLAIN-563	MED-3426	1
PLAIN-563	MED-3429	1
PLAIN-563	MED-3430	1
PLAIN-563	MED-3432	1
PLAIN-563	MED-3433	1
PLAIN-563	MED-3434	1
PLAIN-563	MED-3435	1
PLAIN-563	MED-3440	1
PLAIN-563	MED-4352	1
PLAIN-563	MED-4353	1
PLAIN-563	MED-4506	1
PLAIN-563	MED-4496	1
PLAIN-563	MED-4613	1
PLAIN-563	MED-4617	1
PLAIN-563	MED-4615	1
PLAIN-563	MED-4616	1
PLAIN-563	MED-4886	1
PLAIN-563	MED-4887	1
PLAIN-563	MED-4888	1
PLAIN-563	MED-4890	1
PLAIN-563	MED-4891	1
PLAIN-564	MED-2568	1
PLAIN-564	MED-2988	1
PLAIN-564	MED-2559	1
PLAIN-564	MED-4319	1
PLAIN-564	MED-2570	1
PLAIN-564	MED-2573	1
PLAIN-564	MED-2574	1
PLAIN-564	MED-2585	1
PLAIN-564	MED-3549	1
PLAIN-564	MED-3550	1
PLAIN-564	MED-3551	1
PLAIN-564	MED-3554	1
PLAIN-564	MED-3555	1
PLAIN-564	MED-2571	1
PLAIN-564	MED-2572	1
PLAIN-564	MED-2575	1
PLAIN-564	MED-2577	1
PLAIN-564	MED-2578	1
PLAIN-564	MED-2579	1
PLAIN-564	MED-2580	1
PLAIN-564	MED-2581	1
PLAIN-564	MED-2583	1
PLAIN-564	MED-2584	1
PLAIN-564	MED-3548	1
PLAIN-564	MED-3552	1
PLAIN-564	MED-3553	1
PLAIN-564	MED-4089	1
PLAIN-564	MED-4090	1
PLAIN-564	MED-4464	1
PLAIN-564	MED-4465	1
PLAIN-565	MED-3250	1
PLAIN-565	MED-3251	1
PLAIN-565	MED-3247	1
PLAIN-565	MED-3248	1
PLAIN-565	MED-3249	1
PLAIN-565	MED-2222	1
PLAIN-565	MED-2223	1
PLAIN-565	MED-2224	1
PLAIN-565	MED-2225	1
PLAIN-565	MED-2226	1
PLAIN-565	MED-2227	1
PLAIN-565	MED-2228	1
PLAIN-565	MED-3252	1
PLAIN-565	MED-3623	1
PLAIN-565	MED-3624	1
PLAIN-565	MED-3625	1
PLAIN-565	MED-3626	1
PLAIN-565	MED-3627	1
PLAIN-566	MED-1656	1
PLAIN-566	MED-1657	1
PLAIN-566	MED-1658	1
PLAIN-566	MED-1659	1
PLAIN-566	MED-1660	1
PLAIN-566	MED-1661	1
PLAIN-566	MED-4424	1
PLAIN-566	MED-1663	1
PLAIN-566	MED-1664	1
PLAIN-566	MED-1665	1
PLAIN-566	MED-1666	1
PLAIN-566	MED-1667	1
PLAIN-566	MED-1668	1
PLAIN-567	MED-2494	1
PLAIN-567	MED-2495	1
PLAIN-567	MED-2496	1
PLAIN-567	MED-2493	1
PLAIN-567	MED-2497	1
PLAIN-567	MED-2568	1
PLAIN-567	MED-2988	1
PLAIN-567	MED-2559	1
PLAIN-567	MED-4319	1
PLAIN-567	MED-2570	1
PLAIN-567	MED-2573	1
PLAIN-567	MED-2574	1
PLAIN-567	MED-2585	1
PLAIN-567	MED-2644	1
PLAIN-567	MED-2646	1
PLAIN-567	MED-2651	1
PLAIN-567	MED-118	1
PLAIN-567	MED-2652	1
PLAIN-567	MED-2653	1
PLAIN-567	MED-2655	1
PLAIN-567	MED-2659	1
PLAIN-567	MED-2661	1
PLAIN-567	MED-2662	1
PLAIN-567	MED-4551	1
PLAIN-567	MED-2643	1
PLAIN-567	MED-2645	1
PLAIN-567	MED-2656	1
PLAIN-567	MED-2657	1
PLAIN-567	MED-2658	1
PLAIN-567	MED-2660	1
PLAIN-567	MED-2649	1
PLAIN-567	MED-2700	1
PLAIN-567	MED-2695	1
PLAIN-567	MED-2697	1
PLAIN-567	MED-2703	1
PLAIN-567	MED-2698	1
PLAIN-567	MED-2699	1
PLAIN-567	MED-2705	1
PLAIN-567	MED-2999	1
PLAIN-567	MED-2997	1
PLAIN-567	MED-2765	1
PLAIN-567	MED-3001	1
PLAIN-567	MED-2797	1
PLAIN-567	MED-2809	1
PLAIN-567	MED-2799	1
PLAIN-567	MED-2800	1
PLAIN-567	MED-2801	1
PLAIN-567	MED-2802	1
PLAIN-567	MED-2803	1
PLAIN-567	MED-2804	1
PLAIN-567	MED-2805	1
PLAIN-567	MED-2807	1
PLAIN-567	MED-2991	1
PLAIN-567	MED-1148	1
PLAIN-567	MED-1149	1
PLAIN-567	MED-1150	1
